Generation, Elite_Fit, Best Fit, Peak Fit
351,-4.989503782929003,-4.464961101275605,6.7616960656546246
352,-5.14925386499097,-4.464961101275605,6.7616960656546246
353,-5.436142837309543,-4.464961101275605,6.7616960656546246
354,-5.766957143483739,-4.464961101275605,6.7616960656546246
355,-5.350543726128033,-4.464961101275605,6.7616960656546246
356,-6.931809632644785,-4.464961101275605,6.7616960656546246
357,-6.73414229600854,-4.464961101275605,6.7616960656546246
358,-6.794283762959327,-4.464961101275605,6.7616960656546246
359,-6.735387039027391,-4.464961101275605,6.7616960656546246
360,-6.846182207535196,-4.464961101275605,6.7616960656546246
361,-6.7276869480918,-4.464961101275605,6.7616960656546246
362,-6.31149165812796,-4.464961101275605,6.7616960656546246
363,-6.356889828773416,-4.464961101275605,6.7616960656546246
364,-6.217492566617079,-4.464961101275605,6.7616960656546246
365,-5.921260386607167,-4.464961101275605,6.7616960656546246
366,-6.164152953564194,-4.464961101275605,6.7616960656546246
367,-6.113093185449331,-4.464961101275605,6.7616960656546246
368,-6.047551469105513,-4.464961101275605,6.7616960656546246
369,-6.100119238810506,-4.464961101275605,6.7616960656546246
370,-6.3562561930356045,-4.464961101275605,6.7616960656546246
371,-5.771468898306826,-4.464961101275605,6.7616960656546246
372,-6.232609270276349,-4.464961101275605,6.7616960656546246
373,-5.755203962338491,-4.464961101275605,6.7616960656546246
374,-5.454104576774474,-4.464961101275605,6.7616960656546246
375,-5.601335864835143,-4.464961101275605,6.7616960656546246
376,-6.740585954422229,-4.464961101275605,6.7616960656546246
377,-5.9311861671193915,-4.464961101275605,6.7616960656546246
378,-5.324706337974377,-4.464961101275605,6.7616960656546246
379,-6.524857907365167,-4.464961101275605,6.7616960656546246
380,-5.920800872367457,-4.464961101275605,6.7616960656546246
381,-6.292714225922354,-4.464961101275605,6.7616960656546246
382,-5.444028149352313,-4.464961101275605,6.7616960656546246
383,-5.932617057988483,-4.464961101275605,6.7616960656546246
384,-6.0844894832304774,-4.464961101275605,6.7616960656546246
385,-6.270368590217132,-4.464961101275605,6.7616960656546246
386,-6.247243062103059,-4.464961101275605,6.7616960656546246
387,-5.625508122589458,-4.464961101275605,6.7616960656546246
388,-6.349565917912229,-4.464961101275605,6.7616960656546246
389,-5.875525640277869,-4.464961101275605,6.7616960656546246
390,-6.455295098062272,-4.464961101275605,6.7616960656546246
391,-5.205110561731842,-4.464961101275605,6.7616960656546246
392,-6.055493358808796,-4.464961101275605,6.7616960656546246
393,-5.690009406030519,-4.464961101275605,6.7616960656546246
394,-5.220623691851025,-4.464961101275605,6.7616960656546246
395,-5.4054212058896,-4.464961101275605,6.7616960656546246
396,-5.582869335175919,-4.464961101275605,6.7616960656546246
397,-6.016890228480176,-4.464961101275605,6.7616960656546246
398,-5.648188322594419,-4.464961101275605,6.7616960656546246
399,-6.123785808102663,-4.464961101275605,6.7616960656546246
400,-5.527088696620886,-4.464961101275605,6.7616960656546246
401,-5.90026802116391,-4.464961101275605,6.7616960656546246
402,-5.574942316565135,-4.464961101275605,6.7616960656546246
403,-5.785032070589712,-4.464961101275605,6.7616960656546246
404,-5.935955680559786,-4.464961101275605,6.7616960656546246
405,-5.517984288524073,-4.464961101275605,6.7616960656546246
406,-6.288113943512951,-4.464961101275605,6.7616960656546246
407,-5.712205036309587,-4.464961101275605,6.7616960656546246
408,-5.864907312634578,-4.464961101275605,6.7616960656546246
409,-5.533591658298795,-4.464961101275605,6.7616960656546246
410,-5.626612161798903,-4.464961101275605,6.7616960656546246
411,-5.538175312662027,-4.464961101275605,6.7616960656546246
412,-5.44552594373634,-4.464961101275605,6.7616960656546246
413,-5.7680389494876065,-4.464961101275605,6.7616960656546246
414,-5.5314087388671895,-4.464961101275605,6.7616960656546246
415,-5.90089554005068,-4.464961101275605,6.7616960656546246
416,-5.632970498156065,-4.464961101275605,6.7616960656546246
417,-5.850778055901039,-4.464961101275605,6.7616960656546246
418,-5.386462416646933,-4.464961101275605,6.7616960656546246
419,-5.836534088728494,-4.464961101275605,6.7616960656546246
420,-5.497554554301608,-4.464961101275605,6.7616960656546246
421,-5.6420236793286636,-4.464961101275605,6.7616960656546246
422,-5.657266455505618,-4.464961101275605,6.7616960656546246
423,-5.551666810473736,-4.464961101275605,6.7616960656546246
424,-6.062801921943994,-4.464961101275605,6.7616960656546246
425,-5.128557677921687,-4.464961101275605,6.7616960656546246
426,-5.226475958897584,-4.464961101275605,6.7616960656546246
427,-5.379481749605336,-4.464961101275605,6.7616960656546246
428,-5.349104438683143,-4.464961101275605,6.7616960656546246
429,-5.215990293229232,-4.464961101275605,6.7616960656546246
430,-5.468843973977741,-4.464961101275605,6.7616960656546246
431,-5.726423411896799,-4.464961101275605,6.7616960656546246
432,-4.920887370586456,-4.464961101275605,6.7616960656546246
433,-5.168602129447598,-4.464961101275605,6.7616960656546246
434,-5.5929522534493366,-4.464961101275605,6.7616960656546246
435,-4.90520612659125,-4.464961101275605,6.7616960656546246
436,-4.816655238374932,-4.464961101275605,6.7616960656546246
437,-5.073975647326388,-4.464961101275605,6.7616960656546246
438,-5.448241820240921,-4.464961101275605,6.7616960656546246
439,-5.361691259500471,-4.464961101275605,6.7616960656546246
440,-4.99490565689447,-4.464961101275605,6.7616960656546246
441,-4.981001629982977,-4.464961101275605,6.7616960656546246
442,-5.459889339622067,-4.464961101275605,6.7616960656546246
443,-4.855186997061947,-4.464961101275605,6.7616960656546246
444,-5.119223095915587,-4.464961101275605,6.7616960656546246
445,-4.954351202759015,-4.464961101275605,6.7616960656546246
446,-5.545356002070421,-4.464961101275605,6.7616960656546246
447,-5.640921121873809,-4.464961101275605,6.7616960656546246
448,-6.103005249297323,-4.464961101275605,6.7616960656546246
449,-6.278115212649968,-4.464961101275605,6.7616960656546246
450,-6.069335363430818,-4.464961101275605,6.7616960656546246
451,-5.925607667579754,-4.464961101275605,6.7616960656546246
452,-6.23157988772909,-4.464961101275605,6.7616960656546246
453,-6.030821900668456,-4.464961101275605,6.7616960656546246
454,-6.0646192249476085,-4.464961101275605,6.7616960656546246
455,-5.605851747708861,-4.464961101275605,6.7616960656546246
456,-6.224168278340088,-4.464961101275605,6.7616960656546246
457,-6.218014666741581,-4.464961101275605,6.7616960656546246
458,-5.509821770677892,-4.464961101275605,6.7616960656546246
459,-6.048435676965357,-4.464961101275605,6.7616960656546246
460,-5.811863045701183,-4.464961101275605,6.7616960656546246
461,-6.219859925148531,-4.464961101275605,6.7616960656546246
462,-5.3813137565171525,-4.464961101275605,6.7616960656546246
463,-6.360252479043012,-4.464961101275605,6.7616960656546246
464,-5.7193052069369115,-4.464961101275605,6.7616960656546246
465,-5.459149474053127,-4.464961101275605,6.7616960656546246
466,-5.6436734519428455,-4.464961101275605,6.7616960656546246
467,-5.837520425853559,-4.464961101275605,6.7616960656546246
468,-5.904795848547697,-4.464961101275605,6.7616960656546246
469,-5.822392034594025,-4.464961101275605,6.7616960656546246
470,-6.367101967726096,-4.464961101275605,6.7616960656546246
471,-5.516409706215982,-4.464961101275605,6.7616960656546246
472,-5.92662055701249,-4.464961101275605,6.7616960656546246
473,-5.6462890201312845,-4.464961101275605,6.7616960656546246
474,-5.489534089759318,-4.464961101275605,6.7616960656546246
475,-5.677322366132958,-4.464961101275605,6.7616960656546246
476,-5.535101428499949,-4.464961101275605,6.7616960656546246
477,-6.1320113166220835,-4.464961101275605,6.7616960656546246
478,-5.5821591646350415,-4.464961101275605,6.7616960656546246
479,-6.095695385769258,-4.464961101275605,6.7616960656546246
480,-5.284532624031076,-4.464961101275605,6.7616960656546246
481,-6.1526871077547165,-4.464961101275605,6.7616960656546246
482,-5.098247066831978,-4.464961101275605,6.7616960656546246
483,-5.731988725658174,-4.464961101275605,6.7616960656546246
